dataset,dim,epochs,lr,dropout,it_time_s,embed_time_s,total_time_s,val_acc,test_acc,peak_tracemalloc_mb,rss_before_mb,rss_after_mb
IMDB-MULTI,64,40,0.0005,0.3,21.060757398605347,0.5046670436859131,21.56542444229126,0.54,0.4533333333333333,0.5061626434326172,1465.31640625,1465.43359375
