dataset,dim,epochs,lr,dropout,it_time_s,embed_time_s,total_time_s,train_acc,val_acc,test_acc,train_f1_macro,val_f1_macro,test_f1_macro,train_auc_macro,val_auc_macro,test_auc_macro,peak_tracemalloc_mb,rss_before_mb,rss_after_mb
MUTAG,256,500,0.001,0.0,4.988152265548706,0.027675390243530273,5.015827655792236,0.7533333333333333,0.7894736842105263,0.6842105263157895,0.6444814553840241,0.6833333333333333,0.40625,0.9328579916815212,0.7307692307692307,0.576923076923077,1.5717287063598633,1719.44140625,1719.44140625
MUTAG,256,500,0.001,0.4,4.020272493362427,0.027387142181396484,4.047659635543823,0.76,0.7894736842105263,0.7368421052631579,0.6645962732919255,0.6833333333333333,0.5622119815668203,0.9086947910477321,0.6666666666666666,0.7948717948717949,1.5086822509765625,1719.44140625,1718.21484375
MUTAG,256,500,0.0005,0.0,4.397728443145752,0.02776312828063965,4.425491571426392,0.7866666666666666,0.7894736842105263,0.6842105263157895,0.7180451127819549,0.6833333333333333,0.525,0.9146365616953853,0.6025641025641026,0.7884615384615384,1.5754280090332031,1718.21484375,1717.375
MUTAG,256,500,0.0005,0.4,4.0515947341918945,0.027261972427368164,4.078856706619263,0.7333333333333333,0.7894736842105263,0.7894736842105263,0.6196754563894523,0.6833333333333333,0.6833333333333333,0.8742325212913449,0.6025641025641026,0.8461538461538461,1.5652141571044922,1717.375,1715.58984375
ENZYMES,64,300,0.001,0.0,14.64859390258789,0.09341192245483398,14.742005825042725,0.23173277661795408,0.2786885245901639,0.26666666666666666,0.20192518333862575,0.21369395711500974,0.2193575540349734,0.5535639467867982,0.5412715389185978,0.5646666666666667,1.7185373306274414,826.47265625,1664.47265625
ENZYMES,64,300,0.001,0.4,16.622061014175415,0.09141325950622559,16.71347427368164,0.19832985386221294,0.2786885245901639,0.26666666666666666,0.13198372581885126,0.18369974252327192,0.16837606837606836,0.5765167005065406,0.6064824717765894,0.6323333333333333,1.7043027877807617,1664.72265625,1677.97265625
ENZYMES,64,300,0.0005,0.0,15.75220274925232,0.0890967845916748,15.841299533843994,0.16075156576200417,0.29508196721311475,0.11666666666666667,0.09498225513586367,0.1958393113342898,0.05896171012450082,0.5404178100842824,0.586010101010101,0.4746666666666666,1.7093076705932617,1678.09765625,1678.09765625
ENZYMES,64,300,0.0005,0.4,35.44294762611389,0.08690738677978516,35.52985501289368,0.23382045929018788,0.3114754098360656,0.18333333333333332,0.17520628190388857,0.2672333589983318,0.14573906485671193,0.5814190143079216,0.6072964943553179,0.587,1.8703413009643555,1678.22265625,1678.59765625
ENZYMES,64,800,0.001,0.0,14.390119075775146,0.0872342586517334,14.47735333442688,0.21085594989561587,0.2786885245901639,0.15,0.17518483876398386,0.24596699596699598,0.13354700854700854,0.5321149524655521,0.5328847296494356,0.5173333333333334,1.7040605545043945,1678.59765625,1678.59765625
ENZYMES,64,800,0.001,0.4,15.10424542427063,0.08698010444641113,15.191225528717041,0.2045929018789144,0.2786885245901639,0.2,0.13269266741488964,0.15972222222222224,0.1288888888888889,0.5666908568890581,0.6220736779560309,0.531,1.7084503173828125,1678.59765625,1678.59765625
ENZYMES,64,800,0.0005,0.0,17.277992010116577,0.08798766136169434,17.36597967147827,0.23382045929018788,0.3442622950819672,0.25,0.1983685913550167,0.28397763787789365,0.21580571799870044,0.6073696636105032,0.65708853238265,0.639,1.7058725357055664,1678.59765625,1678.97265625
ENZYMES,64,800,0.0005,0.4,38.812801122665405,0.09103608131408691,38.90383720397949,0.21920668058455114,0.32786885245901637,0.26666666666666666,0.13831403082464333,0.2164983164983165,0.18725134981528843,0.5661169405581464,0.6419251336898396,0.6221666666666666,1.709151268005371,1678.97265625,1678.97265625
ENZYMES,128,300,0.001,0.0,15.869235277175903,0.08997058868408203,15.959205865859985,0.21920668058455114,0.26229508196721313,0.21666666666666667,0.14686307159521772,0.19413919413919412,0.13748313090418354,0.5469327525036219,0.5838948306595365,0.5606666666666666,2.497203826904297,1679.09765625,1683.97265625
ENZYMES,128,300,0.001,0.4,25.826631546020508,0.08787226676940918,25.914503812789917,0.19832985386221294,0.3114754098360656,0.26666666666666666,0.16346761357944586,0.24505494505494507,0.21377796342708622,0.5803472023941711,0.6396316102198455,0.63,2.4985151290893555,1683.97265625,1685.22265625
ENZYMES,128,300,0.0005,0.0,29.78035283088684,0.08921456336975098,29.869567394256592,0.2567849686847599,0.32786885245901637,0.21666666666666667,0.22804562939088702,0.2798504313597193,0.18730327054823345,0.6137128951069657,0.6756268568033273,0.5623333333333334,2.499795913696289,1685.22265625,1686.59765625
