dataset,dim,epochs,lr,dropout,it_time_s,embed_time_s,total_time_s,val_acc,test_acc,peak_tracemalloc_mb,rss_before_mb,rss_after_mb
MUTAG,128,40,0.0005,0.3,2.6821436882019043,0.06029152870178223,2.7424352169036865,0.9473684210526315,0.7894736842105263,0.21192169189453125,1444.97265625,1445.17578125
