dataset,dim,epochs,lr,dropout,it_time_s,embed_time_s,total_time_s,val_acc,test_acc,peak_tracemalloc_mb,rss_before_mb,rss_after_mb
ENZYMES,256,100,0.001,0.3,17.683022499084473,0.1410691738128662,17.82409167289734,0.5081967213114754,0.36666666666666664,0.7165956497192383,1457.51171875,1457.51171875
