dataset,dim,epochs,lr,dropout,it_time_s,embed_time_s,total_time_s,val_acc,test_acc,peak_tracemalloc_mb,rss_before_mb,rss_after_mb
MUTAG,256,40,0.0005,0.3,2.7644917964935303,0.06250643730163574,2.826998233795166,0.9473684210526315,0.7894736842105263,0.2949943542480469,1449.73828125,1449.75390625
