dataset,dim,epochs,lr,dropout,it_time_s,embed_time_s,total_time_s,val_acc,test_acc,peak_tracemalloc_mb,rss_before_mb,rss_after_mb
ENZYMES,128,40,0.0005,0.0,6.987427234649658,0.14493799209594727,7.1323652267456055,0.5081967213114754,0.36666666666666664,0.4267282485961914,1455.0078125,1455.0078125
