dataset,dim,epochs,lr,dropout,it_time_s,embed_time_s,total_time_s,val_acc,test_acc,peak_tracemalloc_mb,rss_before_mb,rss_after_mb
IMDB-MULTI,64,40,0.001,0.3,21.03697967529297,0.4578685760498047,21.494848251342773,0.5266666666666666,0.46,0.5052862167358398,1465.31640625,1465.31640625
