dataset,dim,epochs,lr,dropout,it_time_s,embed_time_s,total_time_s,val_acc,test_acc,peak_tracemalloc_mb,rss_before_mb,rss_after_mb
MUTAG,256,100,0.001,0.3,6.813326358795166,0.058119773864746094,6.871446132659912,1.0,0.7894736842105263,0.3530921936035156,1450.03125,1450.296875
