dataset,dim,epochs,lr,dropout,it_time_s,embed_time_s,total_time_s,val_acc,test_acc,peak_tracemalloc_mb,rss_before_mb,rss_after_mb
IMDB-MULTI,256,40,0.0005,0.0,20.983763217926025,0.4585909843444824,21.442354202270508,0.5133333333333333,0.44666666666666666,1.5865793228149414,1471.27734375,1471.84765625
