dataset,dim,epochs,lr,dropout,it_time_s,embed_time_s,total_time_s,val_acc,test_acc,peak_tracemalloc_mb,rss_before_mb,rss_after_mb
IMDB-MULTI,256,40,0.001,0.0,20.988515615463257,0.4616565704345703,21.450172185897827,0.52,0.47333333333333333,1.5915346145629883,1468.51171875,1470.5546875
